iter	Logloss
1512	0.4772435335
1513	0.4772389458
1514	0.4772343468
1515	0.477229762
1516	0.477225181
1517	0.4772205949
1518	0.4772160032
1519	0.4772114075
1520	0.4772068279
1521	0.4772022503
1522	0.4771976586
1523	0.4771930743
1524	0.4771884937
1525	0.4771839055
1526	0.4771793229
1527	0.4771747489
1528	0.4771701601
1529	0.4771655797
1530	0.4771610015
1531	0.4771564269
1532	0.4771518392
1533	0.4771472671
1534	0.4771426892
1535	0.477138103
1536	0.477133529
1537	0.4771289539
1538	0.4771243788
1539	0.4771197989
1540	0.4771152268
1541	0.4771106478
1542	0.477106076
1543	0.4771015014
1544	0.4770969409
1545	0.4770923582
1546	0.4770877897
1547	0.4770832063
1548	0.4770786467
1549	0.4770740754
1550	0.4770695149
1551	0.4770649386
1552	0.4770603754
1553	0.4770558059
1554	0.4770512328
1555	0.4770466698
1556	0.4770421093
1557	0.4770375321
1558	0.477032965
1559	0.4770284028
1560	0.4770238357
1561	0.4770192743
1562	0.4770147115
1563	0.4770101479
1564	0.4769675949
1565	0.4769630136
1566	0.4769584308
1567	0.4769538636
1568	0.4769492801
1569	0.4769447254
1570	0.4769401524
1571	0.4769355852
1572	0.4769310256
1573	0.4769264629
1574	0.4769218923
1575	0.476917334
1576	0.4769127718
1577	0.4769082125
1578	0.4769036587
1579	0.476899099
1580	0.4768945425
1581	0.4768899783
1582	0.4768854214
1583	0.4768808726
1584	0.476876317
1585	0.4768717586
1586	0.4768672006
1587	0.4768626551
1588	0.4768581038
1589	0.4768535442
1590	0.4768489872
1591	0.4768444382
1592	0.4768398966
1593	0.4768353426
1594	0.4768307925
1595	0.4768262494
1596	0.4768216884
1597	0.4768171503
1598	0.4768125912
1599	0.4768080536
1600	0.4768034979
1601	0.4767989541
1602	0.4767944073
1603	0.4767898662
1604	0.4767853138
1605	0.4767807803
1606	0.4767762279
1607	0.4767716797
1608	0.4767671387
1609	0.4767626063
1610	0.4767580581
1611	0.476753512
1612	0.4767489692
1613	0.4767444346
1614	0.4767398935
1615	0.4767353549
1616	0.4767308149
1617	0.4767262722
1618	0.4767217364
1619	0.4767172013
1620	0.4767126559
1621	0.4767081282
1622	0.4767035943
1623	0.4766990533
1624	0.4766945209
1625	0.4766899888
1626	0.4766854525
1627	0.4766809184
1628	0.4766763851
1629	0.4766718529
1630	0.476667323
1631	0.4766627819
1632	0.4766582566
1633	0.476653723
1634	0.4766491867
1635	0.4766446567
1636	0.4766401385
1637	0.4766355996
1638	0.4766310735
1639	0.4766265507
1640	0.4766220219
1641	0.4766174866
1642	0.4766129641
1643	0.4766084362
1644	0.4766039147
1645	0.4765993828
1646	0.4765948637
1647	0.4765903369
1648	0.4765858115
1649	0.4765812938
1650	0.4765767685
1651	0.4765722402
1652	0.4765677166
1653	0.476563202
1654	0.4765586791
1655	0.4765541585
1656	0.4765496351
1657	0.4765451181
1658	0.4765405992
1659	0.476536079
1660	0.4765315638
1661	0.4765270375
1662	0.4765225262
1663	0.4765180152
1664	0.4765134883
1665	0.476508979
1666	0.4765044573
1667	0.4764999446
1668	0.4764954332
1669	0.4764909121
1670	0.4764864051
1671	0.4764818912
1672	0.4764773758
1673	0.4764728605
1674	0.4764683492
1675	0.4764638274
1676	0.4764593221
1677	0.476454808
1678	0.4764503029
1679	0.4764457882
1680	0.4764412734
1681	0.4764367758
1682	0.4764322584
1683	0.476427753
1684	0.4764232431
1685	0.47641873
1686	0.4764142287
1687	0.4764097174
1688	0.4764052108
1689	0.476400708
1690	0.4763962002
1691	0.4763916959
1692	0.4763871866
1693	0.4763826902
1694	0.4763781771
1695	0.4763736849
1696	0.4763691823
1697	0.4763646775
1698	0.4763601768
1699	0.4763556808
1700	0.4763511823
1701	0.4763466727
1702	0.4763421764
1703	0.4763376832
1704	0.4763331844
1705	0.4763286807
1706	0.4763241986
1707	0.4763196921
1708	0.4763151919
1709	0.476310702
1710	0.4763062031
1711	0.4763017134
1712	0.4762972198
1713	0.47629272
1714	0.4762882275
1715	0.4762837307
1716	0.4762792478
1717	0.4762747515
1718	0.4762702624
1719	0.4762657671
1720	0.4762612752
1721	0.4762567933
1722	0.4762523059
1723	0.4762478098
1724	0.4762433251
1725	0.4762388376
1726	0.4762343419
1727	0.476229866
1728	0.4762253723
1729	0.4762208874
1730	0.4762163985
1731	0.476211918
1732	0.4762074266
1733	0.4762029441
1734	0.4761984607
1735	0.4761939796
1736	0.4761894973
1737	0.4761850127
1738	0.4761805265
1739	0.476176061
1740	0.4761715698
1741	0.4761670891
1742	0.4761626171
1743	0.4761581332
1744	0.4761536561
1745	0.4761491681
1746	0.4761446942
1747	0.4761402193
1748	0.476135738
1749	0.4761312663
1750	0.4761267913
1751	0.4761223182
1752	0.4761178444
1753	0.4761133709
1754	0.4761088974
1755	0.4761044227
1756	0.4760999573
1757	0.4760954767
1758	0.4760910021
1759	0.4760865381
1760	0.476082061
1761	0.4760775963
1762	0.4760731282
1763	0.4760686503
1764	0.476064194
1765	0.4760597155
1766	0.4760552445
1767	0.4760507842
1768	0.476046319
1769	0.4760418464
1770	0.4760373787
1771	0.476032917
1772	0.4760284511
1773	0.4760239828
1774	0.4760195247
1775	0.4760150579
1776	0.4760105959
1777	0.4760061265
1778	0.4760016655
1779	0.475997213
1780	0.4759927548
1781	0.4759882885
1782	0.475983822
1783	0.475979367
1784	0.4759749096
1785	0.4759704489
1786	0.4759659925
1787	0.4759615307
1788	0.4759570746
1789	0.4759117384
1790	0.4759072403
1791	0.4759027622
1792	0.4758982887
1793	0.4758938185
1794	0.4758893469
1795	0.4758568156
1796	0.4758523066
1797	0.4758478332
1798	0.4758433624
1799	0.4758388958
1800	0.4758344333
1801	0.475829959
1802	0.4758254968
1803	0.4758210351
1804	0.475816567
1805	0.4758121055
1806	0.4758076328
1807	0.4758031861
1808	0.4757987178
1809	0.4757942676
1810	0.4757898083
1811	0.4757853465
1812	0.475780887
1813	0.4757764331
1814	0.4757719724
1815	0.4757675217
1816	0.4757630764
1817	0.4757586097
1818	0.4757541591
1819	0.4757496989
1820	0.4757452458
1821	0.4757407936
1822	0.4757363425
1823	0.4757318981
1824	0.4757274381
1825	0.4757229908
1826	0.4757185462
1827	0.4757140919
1828	0.4757096428
1829	0.4757052045
1830	0.4757007485
1831	0.4756963075
1832	0.4756918572
1833	0.4756874113
1834	0.4756829716
1835	0.475678518
1836	0.4756740732
1837	0.4756696325
1838	0.4756651932
1839	0.475660751
1840	0.4756563087
1841	0.4756518608
1842	0.4756474116
1843	0.4756429835
1844	0.4756385411
1845	0.4756341028
1846	0.4756296569
1847	0.4756252173
1848	0.4756207803
1849	0.4756163433
1850	0.4756119098
1851	0.4756074626
1852	0.4756030296
1853	0.475598597
1854	0.4755941569
1855	0.4755897237
1856	0.4755852799
1857	0.4755808452
1858	0.4755764165
1859	0.475571985
1860	0.4755675458
1861	0.4755631174
1862	0.4755586818
1863	0.4755542476
1864	0.4755141015
1865	0.4755096586
1866	0.4755052314
1867	0.4755007957
1868	0.475496365
1869	0.4754919383
1870	0.4754875096
1871	0.4754830659
1872	0.475478633
1873	0.4754742151
1874	0.4754697863
1875	0.4754653539
1876	0.4754609231
1877	0.475456501
1878	0.4754520752
1879	0.4754476587
1880	0.475443233
1881	0.4754388058
1882	0.4754343835
1883	0.4754299583
1884	0.4754255291
1885	0.4754211066
1886	0.4754166862
1887	0.4754122743
1888	0.4754078464
1889	0.4754034321
1890	0.4753990098
1891	0.4753945915
1892	0.4753901705
1893	0.4753857496
1894	0.4753813424
1895	0.4753769177
1896	0.4753724979
1897	0.4753680827
1898	0.4753636662
1899	0.4753592393
1900	0.4753548378
1901	0.4753504235
1902	0.4753460005
1903	0.4753415983
1904	0.4753371782
1905	0.4753327608
1906	0.4753283547
1907	0.4753239435
1908	0.4753195402
1909	0.4753151152
1910	0.4753107093
1911	0.475306308
1912	0.4753018939
1913	0.4752974799
1914	0.4752930796
1915	0.4752886682
1916	0.4752842579
1917	0.4752798506
1918	0.4752754417
1919	0.4752710391
1920	0.475266628
1921	0.4752622249
1922	0.4752578162
1923	0.4752534101
1924	0.4752490094
1925	0.4752446025
1926	0.4752402004
1927	0.4752357927
1928	0.4752313933
1929	0.4752269995
1930	0.4752226
1931	0.4752181863
1932	0.4752137928
1933	0.4752093865
1934	0.4752049925
1935	0.4752005891
1936	0.4751961903
1937	0.4751917936
1938	0.4751873903
1939	0.4751829992
1940	0.4751785952
1941	0.4751742011
1942	0.4751697965
1943	0.475165405
1944	0.4751610103
1945	0.4751566149
1946	0.4751522243
1947	0.4751478282
1948	0.475143431
1949	0.475139039
1950	0.4751346399
1951	0.475130253
1952	0.4751258604
1953	0.4751214637
1954	0.4751170746
1955	0.4751126942
1956	0.4751082989
1957	0.4751039072
1958	0.4750995167
1959	0.4750951184
1960	0.4750907341
1961	0.4750863603
1962	0.4750819657
1963	0.4750775719
1964	0.4750731789
1965	0.4750687996
1966	0.4750644196
1967	0.4750600197
1968	0.4750556422
1969	0.4750512589
1970	0.475046873
1971	0.4750424948
1972	0.4750381037
1973	0.4750337258
1974	0.4750293422
1975	0.4750249632
1976	0.4750205792
1977	0.4750161912
1978	0.4750118101
1979	0.475007435
1980	0.4750030622
1981	0.4749986795
1982	0.4749942975
1983	0.4749899255
1984	0.4749855492
1985	0.474981169
1986	0.4749767937
1987	0.4749724188
1988	0.4749680342
1989	0.4749636623
1990	0.4749592929
1991	0.4749249131
1992	0.4749205208
1993	0.4749161326
1994	0.4749117496
1995	0.4749073703
1996	0.4749029947
1997	0.4748986186
1998	0.4748942412
1999	0.4748898641
2000	0.4748854882
2001	0.4748811146
2002	0.4748767421
2003	0.4748723696
2004	0.4748679954
2005	0.4748636317
2006	0.4748592552
2007	0.4748548817
2008	0.474850514
2009	0.4748461482
2010	0.4748417769
2011	0.4748374048
2012	0.4748330333
2013	0.4748286694
2014	0.4748242953
2015	0.4748199299
2016	0.474815567
2017	0.4748111956
2018	0.4748068283
2019	0.4748024605
2020	0.4747981013
2021	0.4747937346
2022	0.4747893657
2023	0.4747849994
2024	0.4747806338
2025	0.4747762666
2026	0.4747719079
2027	0.4747675473
2028	0.4747631771
2029	0.4747588242
2030	0.4747544577
2031	0.4747501016
2032	0.4747457373
2033	0.4747413656
2034	0.4747370186
2035	0.4747326579
2036	0.4747282962
2037	0.4747239414
2038	0.474719583
2039	0.4747152186
2040	0.474710864
2041	0.474706508
2042	0.4747021507
2043	0.4746977922
2044	0.4746934375
2045	0.4746890806
2046	0.4746847207
2047	0.4746803675
2048	0.4746760175
2049	0.4746716591
2050	0.4746673116
2051	0.4746629564
2052	0.4746585983
2053	0.4746542504
2054	0.4746498928
2055	0.4746455501
2056	0.4746412018
2057	0.4746368484
2058	0.4746324968
2059	0.4746281503
2060	0.4746238068
2061	0.4746194646
2062	0.4746151117
2063	0.4746107695
2064	0.474606419
2065	0.4746020754
2066	0.4745977265
2067	0.4745933827
2068	0.4745890359
2069	0.4745846911
2070	0.4745803563
2071	0.474576012
2072	0.4745716676
2073	0.4745673235
2074	0.4745629846
2075	0.4745586466
2076	0.4745543045
2077	0.4745499691
2078	0.4745456317
2079	0.4745412877
2080	0.4745369459
2081	0.4745326129
2082	0.4745282669
2083	0.474523927
2084	0.4745195922
2085	0.4745152593
2086	0.4745109177
2087	0.4745065828
2088	0.4745022429
2089	0.4744979086
2090	0.4744935767
2091	0.4744892339
2092	0.4744848956
2093	0.4744805751
2094	0.4744762412
2095	0.4744719001
2096	0.4744675706
2097	0.47446324
2098	0.4744589128
2099	0.4744545764
2100	0.4744502419
2101	0.4744459192
2102	0.4744415844
2103	0.4744372547
2104	0.4744329316
2105	0.4744286049
2106	0.4744242677
2107	0.4744199401
2108	0.4744156145
2109	0.4744112823
2110	0.4744069627
2111	0.4744026315
2112	0.4743983058
2113	0.4743939792
2114	0.4743896627
2115	0.4743853359
2116	0.4743810161
2117	0.4743766808
2118	0.4743723628
2119	0.474368037
2120	0.4743637136
2121	0.4743593929
2122	0.4743550682
2123	0.4743507456
2124	0.4743464329
2125	0.4742874737
2126	0.4742830602
2127	0.4742786891
2128	0.4742743304
2129	0.4742699749
2130	0.4742656282
2131	0.4742612853
2132	0.4742569445
2133	0.4742526098
2134	0.4742482834
2135	0.4742439539
2136	0.4742396232
2137	0.4742353023
2138	0.4742309818
2139	0.4742266622
2140	0.4742223439
2141	0.4742180227
2142	0.4742137172
2143	0.4742093871
2144	0.4742050763
2145	0.474200754
2146	0.4741964347
2147	0.4741921336
2148	0.4741878111
2149	0.4741835024
2150	0.4741791839
2151	0.4741748684
2152	0.474170554
2153	0.4741662481
2154	0.4741619356
2155	0.4741576248
2156	0.4741533107
2157	0.4741490075
2158	0.4741446951
2159	0.4741403872
2160	0.4741360718
2161	0.4741317654
2162	0.4741274523
2163	0.4741231533
2164	0.4741188319
2165	0.4741145393
2166	0.4741102319
2167	0.4741059261
2168	0.4741016197
2169	0.4740973068
2170	0.4740930112
2171	0.4740886991
2172	0.4740843983
2173	0.4740800873
2174	0.4740757934
2175	0.4740714896
2176	0.4740671868
2177	0.4740628857
2178	0.4740585761
2179	0.4740542738
2180	0.4740499811
2181	0.4740456745
2182	0.4740413767
2183	0.4740370766
2184	0.4740327697
2185	0.4740284761
2186	0.4740241752
2187	0.4740198798
2188	0.4740155757
2189	0.4740112816
2190	0.4740069901
2191	0.4740026925
2192	0.4739983851
2193	0.4739940954
2194	0.4739898002
2195	0.4739854988
2196	0.4739812102
2197	0.4739769088
2198	0.4739726204
2199	0.4739683191
2200	0.4739640298
2201	0.4739597359
2202	0.4739554403
2203	0.4739511488
2204	0.4739468568
2205	0.4739425699
2206	0.4739382812
2207	0.4739339793
2208	0.473929696
2209	0.4739254016
2210	0.4739211208
2211	0.47391683
2212	0.4739125349
2213	0.4739082471
2214	0.4739039578
2215	0.473899676
2216	0.4738953874
2217	0.4738910966
2218	0.4738868039
2219	0.4738825278
2220	0.4738782366
2221	0.4738739516
2222	0.4738696767
2223	0.4738653808
2224	0.4738610975
2225	0.4738568056
2226	0.4738525267
2227	0.4738482468
2228	0.4738439659
2229	0.4738396837
2230	0.4738353974
2231	0.4738311144
2232	0.4737868202
2233	0.4737824934
2234	0.4737782057
2235	0.47377393
2236	0.47376964
2237	0.4737653555
2238	0.4737610793
2239	0.4737567893
2240	0.4737525124
2241	0.4737482316
2242	0.473743954
2243	0.4737396833
2244	0.4737353998
2245	0.4737311117
2246	0.4737268429
2247	0.4737225631
2248	0.4737182977
2249	0.4737140144
2250	0.473682598
2251	0.4736782698
2252	0.4736740022
2253	0.4736697093
2254	0.4736654366
2255	0.473661156
2256	0.4736568771
2257	0.473652592
2258	0.4736483141
2259	0.4736440437
2260	0.4736397722
2261	0.4736354927
2262	0.4736312187
2263	0.4736269377
2264	0.4736226733
2265	0.4736183985
2266	0.4736141309
2267	0.4736098485
2268	0.4736055757
2269	0.4736013038
2270	0.4735970298
2271	0.4735927702
2272	0.473588498
2273	0.4735842206
2274	0.4735799449
2275	0.4735756861
2276	0.4735714172
2277	0.4735671439
2278	0.473562877
2279	0.473558604
2280	0.473554342
2281	0.4735500723
2282	0.4735458036
2283	0.4735415404
2284	0.4735372691
2285	0.4734876012
2286	0.4734833003
2287	0.4734790128
2288	0.4734747195
2289	0.4734704357
2290	0.473424643
2291	0.4734203456
2292	0.4734160523
2293	0.4734117659
2294	0.4734074829
2295	0.4734032063
2296	0.473398928
2297	0.4733946357
2298	0.4733903584
2299	0.4733860827
2300	0.473381802
2301	0.4733775296
2302	0.4733732518
2303	0.4733689765
2304	0.4733647023
2305	0.4733604255
2306	0.4733561631
2307	0.473351894
2308	0.4733476159
2309	0.4733433531
2310	0.4733390826
2311	0.4733348149
2312	0.4733305404
2313	0.4733262755
2314	0.4733220075
2315	0.4733177452
2316	0.4733134759
2317	0.4733092079
2318	0.47330494
2319	0.4733006874
2320	0.4732964173
2321	0.4732921546
2322	0.4732878892
2323	0.4732836065
2324	0.4732793537
2325	0.4732750974
2326	0.473270836
2327	0.4732665653
2328	0.4732623083
2329	0.4732580445
2330	0.4732537909
2331	0.4732495225
2332	0.4732452604
2333	0.4732410081
2334	0.4732367409
2335	0.4732324839
2336	0.473228228
2337	0.4732239599
2338	0.4732197108
2339	0.4732154599
2340	0.4732111921
2341	0.4732069348
2342	0.4732026777
2343	0.4731984286
2344	0.4731941617
2345	0.4731899087
2346	0.4731578738
2347	0.4731535959
2348	0.4731493372
2349	0.4731450774
2350	0.4731408229
2351	0.4731365712
2352	0.4731323155
2353	0.4731280605
2354	0.4731238068
2355	0.4731195513
2356	0.4731152955
2357	0.4731110484
2358	0.4731067991
2359	0.4731025488
2360	0.4730982962
2361	0.4730940343
2362	0.4730897899
2363	0.4730855391
2364	0.4730812957
2365	0.4730770435
2366	0.4730727865
2367	0.4730685382
2368	0.4730642922
2369	0.4730600455
2370	0.473055787
2371	0.4730515453
2372	0.4730472898
2373	0.473043052
2374	0.4730387973
2375	0.4730345503
2376	0.4730303088
2377	0.4730260521
2378	0.4730218145
2379	0.4730175702
2380	0.4730133268
2381	0.473009083
2382	0.4730048327
2383	0.4730005937
2384	0.4729963472
2385	0.4729921081
2386	0.4729878575
2387	0.4729836133
2388	0.4729793747
2389	0.4729751304
2390	0.4729708878
2391	0.4729666436
2392	0.4729624044
2393	0.4729581695
2394	0.4729539283
2395	0.4729496862
2396	0.4729454425
2397	0.4729411985
2398	0.4729369648
2399	0.4729327299
2400	0.4729284835
2401	0.4729242465
2402	0.4729200113
2403	0.4729157699
2404	0.4729115298
2405	0.4729072976
2406	0.4729030596
2407	0.4728988274
2408	0.4728945854
2409	0.4728903462
2410	0.4728861123
2411	0.4728818806
2412	0.4728776429
2413	0.4728734069
2414	0.4728691668
2415	0.4728649351
2416	0.4728607069
2417	0.4728564639
2418	0.4728522339
2419	0.4728479991
2420	0.4728437738
2421	0.4728395347
2422	0.4728352979
2423	0.4728310748
2424	0.4728268386
2425	0.4728226035
2426	0.4728183763
2427	0.472814145
2428	0.4728099191
2429	0.4728056885
2430	0.47280146
2431	0.4727972344
2432	0.4727929993
2433	0.4727887685
2434	0.4727845428
2435	0.472780323
2436	0.4727760951
2437	0.4727718611
2438	0.4727676332
2439	0.472763405
2440	0.472759184
2441	0.4727549573
2442	0.4727507297
2443	0.4727465079
2444	0.47274229
2445	0.4727380652
2446	0.4727338357
2447	0.4727296135
2448	0.4727253964
2449	0.4727211693
2450	0.4727169449
2451	0.472712725
2452	0.4726897695
2453	0.4726855351
2454	0.4726813049
2455	0.4726770784
2456	0.4726728648
2457	0.4726686375
2458	0.472664414
2459	0.4726601903
2460	0.4726559753
2461	0.4726517601
2462	0.4726475398
2463	0.4726433197
2464	0.472639102
2465	0.4726348704
2466	0.4726306573
2467	0.4726264414
2468	0.4726222298
2469	0.4726180067
2470	0.4726137796
2471	0.4726095717
2472	0.4726053569
2473	0.4726011365
2474	0.472596914
2475	0.4725927022
2476	0.4725884867
2477	0.472584273
2478	0.472580058
2479	0.4725758348
2480	0.4725716188
2481	0.4725674102
2482	0.4725631918
2483	0.4725589834
2484	0.4725547729
2485	0.4725505506
2486	0.472546343
2487	0.4725421298
2488	0.4725379163
2489	0.4725337079
2490	0.4725294949
2491	0.4725252815
2492	0.4725210727
2493	0.4725168631
2494	0.4725126591
2495	0.4725084393
2496	0.4725042475
2497	0.4725000247
2498	0.4724958143
2499	0.47249161
2500	0.4724305139
2501	0.4724261749
2502	0.4724219306
2503	0.472417689
2504	0.4724134517
2505	0.4724092163
2506	0.4724049834
2507	0.4724007543
2508	0.472396527
2509	0.4723923013
2510	0.4723880824
2511	0.4723838652
2512	0.4723796477
2513	0.4723754282
2514	0.4723712125
2515	0.4723669933
2516	0.4723627745
2517	0.4723585634
2518	0.4723543408
2519	0.4723501333
2520	0.4723072557
2521	0.4722556116
2522	0.4722513166
2523	0.4722470681
2524	0.472242848
2525	0.4722386263
2526	0.4722344074
2527	0.4722301893
2528	0.4722259694
2529	0.4722217577
2530	0.4722175428
2531	0.4722133256
2532	0.4722091198
2533	0.4722049012
2534	0.4722006899
2535	0.472196478
2536	0.4721922624
2537	0.4721880489
2538	0.4721838374
2539	0.4721796289
2540	0.4721754235
2541	0.4721712054
2542	0.4721670163
2543	0.4721628052
2544	0.4721585889
2545	0.4721543916
2546	0.4721501792
2547	0.4721459707
2548	0.4721417742
2549	0.4721375639
2550	0.4721333544
2551	0.472129152
2552	0.4721249481
2553	0.4721207422
2554	0.472116546
2555	0.4721123424
2556	0.472108144
2557	0.472103938
2558	0.4720997372
2559	0.4720955336
2560	0.472091331
2561	0.4720871302
2562	0.472082935
2563	0.4720787312
2564	0.472074531
2565	0.472021056
2566	0.4720167757
2567	0.4720125331
2568	0.4720083069
2569	0.4720040843
2570	0.4719998679
2571	0.4719956628
2572	0.4719914572
2573	0.4719872579
2574	0.4719830639
2575	0.4719788569
2576	0.4719746574
2577	0.4719704642
2578	0.4719662566
2579	0.4719620577
2580	0.4719578672
2581	0.471953658
2582	0.4719494762
2583	0.4719452774
2584	0.471941085
2585	0.4719368843
2586	0.4719326875
2587	0.4719284968
2588	0.4719243039
2589	0.4719201118
2590	0.4719159157
2591	0.4719117189
2592	0.4719075298
2593	0.4719033449
2594	0.4718991452
2595	0.4718949582
2596	0.4718907697
2597	0.4718865778
2598	0.4718823826
2599	0.4718781984
2600	0.4718740096
2601	0.4718698198
2602	0.4718656341
2603	0.4718614368
2604	0.4718572526
2605	0.4718530673
2606	0.4718488746
2607	0.4718446916
2608	0.4718404958
2609	0.4718363146
2610	0.4718321321
2611	0.4718279483
2612	0.4718237541
2613	0.4718195722
2614	0.4718153875
2615	0.4718112063
2616	0.4718070206
2617	0.4718028488
2618	0.4717986554
2619	0.4717944706
2620	0.4717902974
2621	0.4717861109
2622	0.4717819344
2623	0.47177775
2624	0.4717735646
2625	0.4717693826
2626	0.4717652034
2627	0.4717610269
2628	0.4717568456
2629	0.4717526703
2630	0.4717484882
2631	0.4717443073
2632	0.4717401333
2633	0.4717359466
2634	0.4717317754
2635	0.4717275913
2636	0.4717234159
2637	0.4717192388
2638	0.4717150645
2639	0.4717108927
2640	0.4716758055
2641	0.471671624
2642	0.4716674352
2643	0.471663257
2644	0.4716590729
2645	0.4716548944
2646	0.4716507127
2647	0.4716465408
2648	0.4716423747
2649	0.4716381924
2650	0.4716340143
2651	0.4716298466
2652	0.4716256674
2653	0.4716214898
2654	0.4716173166
2655	0.4716131466
2656	0.4716089777
2657	0.4716048015
2658	0.4716006326
2659	0.4715964519
2660	0.4715922832
2661	0.471588124
2662	0.4715839375
2663	0.4715797664
2664	0.4715756041
2665	0.4715714315
2666	0.4715672706
2667	0.4715630935
2668	0.4715589241
2669	0.4715547603
2670	0.4715505922
2671	0.4715464264
2672	0.4715422576
2673	0.4715380919
2674	0.4715339253
2675	0.4715297628
2676	0.4715255957
2677	0.4715214318
2678	0.4715172669
2679	0.471513101
2680	0.4715089387
2681	0.47150477
2682	0.471500612
2683	0.4714964497
2684	0.4714922806
2685	0.4714881164
2686	0.4714839517
2687	0.4714797985
2688	0.4714756304
2689	0.4714714615
2690	0.4714673114
2691	0.4714631457
2692	0.4714589947
2693	0.471454833
2694	0.4714506648
2695	0.471446504
2696	0.4714423567
2697	0.4714381873
2698	0.4714340337
2699	0.471429873
2700	0.4714257104
2701	0.4714215609
2702	0.4714173969
2703	0.4714132394
2704	0.4714090849
2705	0.4714049151
2706	0.4714007674
2707	0.4713966143
2708	0.4713924566
2709	0.4713883022
2710	0.4713841427
2711	0.4713799875
2712	0.4713758327
2713	0.4713716772
2714	0.471367526
2715	0.471363372
2716	0.4713592145
2717	0.4713550623
2718	0.4713509081
2719	0.4713467567
2720	0.471342608
2721	0.471338461
2722	0.4713342971
2723	0.4713301484
2724	0.4713259993
2725	0.4713218492
2726	0.471317698
2727	0.4713135373
2728	0.4713093959
2729	0.4713052461
2730	0.4713010897
2731	0.4712969548
2732	0.4712927977
2733	0.4712886456
2734	0.4712845052
2735	0.4712803563
2736	0.4712762066
2737	0.4712720608
2738	0.4712679038
2739	0.4712637599
2740	0.471259617
2741	0.471255463
2742	0.4712513188
2743	0.4712471708
2744	0.4712430224
2745	0.471238881
2746	0.4712347362
2747	0.471230592
2748	0.4712264462
2749	0.4712223039
2750	0.4712181583
2751	0.4712140104
2752	0.4712098681
2753	0.4712057318
2754	0.4712015786
2755	0.4711974335
2756	0.4711932932
2757	0.4711891576
2758	0.4711850101
2759	0.4711808732
2760	0.4711767312
2761	0.4711333542
2762	0.4711291596
2763	0.4711249933
2764	0.4711208475
2765	0.4711166875
2766	0.471112539
2767	0.4711083826
2768	0.4711042311
2769	0.4711000832
2770	0.4710959421
2771	0.4710917902
2772	0.4710876467
2773	0.4710834948
2774	0.4710793447
2775	0.4710752011
2776	0.4710710517
2777	0.4710669141
2778	0.4710627783
2779	0.4710586248
2780	0.4710544843
2781	0.4710503469
2782	0.4710461985
2783	0.4710420606
2784	0.4710379348
2785	0.4710337856
2786	0.4710296425
2787	0.471025512
2788	0.4710213606
2789	0.4710172333
2790	0.4710130914
2791	0.4710089525
2792	0.4710048172
2793	0.4710006772
2794	0.4709965399
2795	0.470992413
2796	0.4709882663
2797	0.4709841381
2798	0.4709799967
2799	0.470975868
2800	0.4709717336
2801	0.4709675964
2802	0.4709634625
2803	0.4709593303
2804	0.4709551915
2805	0.4709510636
2806	0.4709469252
2807	0.4709427983
2808	0.4709386654
2809	0.470934536
2810	0.4709304011
2811	0.4709262778
2812	0.4709221381
2813	0.4709180077
2814	0.4709138761
2815	0.4709097466
2816	0.4709056173
2817	0.4709014937
2818	0.4708973595
2819	0.4708932284
2820	0.4708890966
2821	0.4708849769
2822	0.4708808529
2823	0.4708767183
2824	0.4708725982
2825	0.4708684538
2826	0.470864335
2827	0.470860212
2828	0.4708560889
2829	0.4708519604
2830	0.4708478321
2831	0.4708437079
2832	0.4708395883
2833	0.470835458
2834	0.4708313373
2835	0.4708272146
2836	0.470823091
2837	0.4708189687
2838	0.4708148358
2839	0.4708107166
2840	0.4708065986
2841	0.4708024731
2842	0.4707983587
2843	0.4707942356
2844	0.4707901196
2845	0.4707307314
2846	0.4707265133
2847	0.4707223659
2848	0.4707182222
2849	0.4707140799
2850	0.4707099421
2851	0.4707058007
2852	0.4707016675
2853	0.4706975304
2854	0.4706934023
2855	0.4706892726
2856	0.4706851503
2857	0.4706810226
2858	0.4706768937
2859	0.4706727757
2860	0.4706686493
2861	0.4706645311
2862	0.4706604099
2863	0.4706562944
2864	0.4706521688
2865	0.4706480505
2866	0.4706439257
2867	0.4706398214
2868	0.4706357038
2869	0.470631587
2870	0.4706274679
2871	0.4706233539
2872	0.4706192407
2873	0.4706151342
2874	0.4706110114
2875	0.4706068905
2876	0.4706027687
2877	0.4705986666
2878	0.4705945502
2879	0.4705904378
2880	0.4705863264
2881	0.4705822097
2882	0.4705780985
2883	0.4705739944
2884	0.470569884
2885	0.4705657638
2886	0.4705616572
2887	0.4705575445
2888	0.4705534346
2889	0.4705493243
2890	0.4705452141
2891	0.4705411015
2892	0.4705369946
2893	0.4705328899
2894	0.4705287757
2895	0.4705246689
2896	0.4705205589
2897	0.4705164549
2898	0.4705123432
2899	0.4705082377
2900	0.4705041304
2901	0.4705000235
2902	0.4704959218
2903	0.470491807
2904	0.4704877074
2905	0.4704835944
2906	0.4704794982
2907	0.4704753845
2908	0.4704712826
2909	0.4704671815
2910	0.4704630768
2911	0.4704589742
2912	0.470454867
2913	0.4704507636
2914	0.4704466706
2915	0.4704425606
2916	0.4704384584
2917	0.4704343588
2918	0.4704302564
2919	0.4704261538
2920	0.4704220514
2921	0.4704179582
2922	0.470413853
2923	0.4704097492
2924	0.4704056506
2925	0.4704015571
